t_tot,P_tot,T_gf_tot,T_gb_tot,sL_tot,r_tot,rho_gb_tot,rho_gf_tot,masse_gb_tot,masse_gf_tot,masse_total
0.006749999999999893,2219382.950305167,594.4792923848365,2836.315803910223,0.6738038611618076,0.02505367935885773,2.842774083749344,15.401583308094104,0.00018634743987608405,0.007192534828586874,0.007378882268462958
0.006759999999999893,2220608.4927117345,594.5844245744215,2836.4236711563817,0.674003343364524,0.025090184708897054,2.8442356940530327,15.407363302421965,0.00018726020810202709,0.0071916220603609315,0.007378882268462958
0.006769999999999892,2221838.4344511353,594.6899650351463,2836.5319573116544,0.6742036639768393,0.025126695798326024,2.8457024075397443,15.413161190271195,0.0001881766649155043,0.007190705603547454,0.007378882268462958
0.006779999999999892,2223072.789339629,594.7959153389073,2836.6406639862007,0.674404826707069,0.02516321265167096,2.84717423905412,15.41897700525712,0.00018909682473069797,0.00718978544373226,0.007378882268462958
0.006789999999999892,2224311.5712507865,594.9022770663016,2836.749792799075,0.6746068352864018,0.025199735293568302,2.8486512034951086,15.424810781007524,0.0001900207020325554,0.007188861566430403,0.007378882268462958
0.006799999999999891,2225554.7941158335,595.0090518066951,2836.859345378291,0.6748096934690824,0.025236263748765274,2.850133315816254,15.430662551162131,0.00019094831137722088,0.007187933957085738,0.007378882268462958
0.006809999999999891,2226802.471923994,595.1162411582894,2836.969323360896,0.6750134050326049,0.025272798042120573,2.851620591025978,15.43653234937208,0.00019187966739247014,0.007187002601070488,0.007378882268462958
0.00681999999999989,2228054.6187228393,595.2238467281909,2837.0797283930383,0.675217973777898,0.025309338198605053,2.8531130441878716,15.44242020929941,0.00019281478477814823,0.00718606748368481,0.007378882268462958
0.00682999999999989,2229311.2486186367,595.3318701324793,2837.1905621300366,0.6754234035295196,0.02534588424330241,2.854610690420984,15.448326164616514,0.00019375367830661038,0.007185128590156348,0.007378882268462958
0.00683999999999989,2230572.3757767035,595.4403129962778,2837.301826236454,0.6756296981358481,0.025382436201409876,2.856113544900114,15.45425024900558,0.00019469636282316619,0.007184185905639792,0.007378882268462958
0.006849999999999889,2231838.0144217596,595.5491769538237,2837.4135223861663,0.6758368614692796,0.025418994098238928,2.857621622856105,15.46019249615805,0.0001956428532465263,0.007183239415216432,0.007378882268462958
0.006859999999999889,2233108.1788382875,595.6584636485386,2837.5256522624386,0.6760448974264254,0.025455557959215985,2.859134939576136,15.466152939774044,0.00019659316456925306,0.007182289103893705,0.007378882268462958
0.006869999999999888,2234382.8833708907,595.768174733101,2837.6382175579947,0.6762538099283095,0.025492127809883126,2.860653510404025,15.472131613561796,0.00019754731185821382,0.007181334956604744,0.007378882268462958
0.006879999999999888,2235662.142424657,595.878311869518,2837.751219975094,0.6764636029205723,0.02552870367589881,2.8621773507405206,15.478128551237054,0.00019850531025503778,0.007180376958207921,0.007378882268462958
0.0068899999999998875,2236945.9704655237,595.988876729199,2837.864661225604,0.6766742803736716,0.02556528558303859,2.863706476043606,15.484143786522498,0.00019946717497657578,0.0071794150934863825,0.007378882268462958
0.006899999999999887,2238234.382020645,596.099870993029,2837.978543031075,0.6768858462830895,0.025601873557195856,2.8652409018288028,15.490177353147123,0.0002004329213153636,0.0071784493471475945,0.007378882268462958
0.006909999999999887,2239527.391678763,596.2112963514433,2838.09286712282,0.6770983046695397,0.025638467624382554,2.8667806436694687,15.49622928484564,0.0002014025646400887,0.007177479703822869,0.007378882268462958
0.006919999999999886,2240825.014090582,596.3231545045024,2838.2076352419867,0.677311659579176,0.025675067810729944,2.8683257171971106,15.502299615357847,0.0002023761203960596,0.007176506148066899,0.007378882268462958
0.006929999999999886,2242127.2639691415,596.4354471619687,2838.3228491396376,0.6775259150838046,0.025711674142489337,2.869876138101687,15.508388378427977,0.0002033536041056798,0.007175528664357279,0.007378882268462958
0.0069399999999998855,2243434.156090198,596.548176043382,2838.438510576828,0.6777410752810978,0.02574828664603285,2.871431922131918,15.514495607804074,0.00020433503136892383,0.007174547237094034,0.007378882268462958
0.006949999999999885,2244745.705292605,596.6613428781376,2838.5546213246835,0.6779571442948096,0.025784905347854173,2.872993085095598,15.520621337237339,0.00020532041786381784,0.007173561850599141,0.007378882268462958
0.006959999999999885,2246061.9264786956,596.7749494055644,2838.671183164482,0.6781741262749935,0.025821530274569317,2.8745596428599063,15.526765600481433,0.0002063097793469225,0.007172572489116036,0.007378882268462958
0.006969999999999884,2247382.834614673,596.8889973750031,2838.7881978877313,0.6783920253982227,0.02585816145291741,2.8761316113517252,15.53292843129185,0.0002073031316538206,0.007171579136809138,0.007378882268462958
0.006979999999999884,2248708.4447309976,597.0034885458865,2838.9056672962533,0.6786108458678131,0.025894798909761457,2.8777090065579514,15.539109863425182,0.00020830049069960714,0.007170581777763351,0.007378882268462958
0.0069899999999998835,2250038.77192278,597.1184246878196,2839.0235932022633,0.6788305919140466,0.025931442672089133,2.8792918445258207,15.545309930638448,0.0002093018724793836,0.007169580395983575,0.007378882268462958
0.006999999999999883,2251373.8313501785,597.2338075806607,2839.141977428454,0.6790512677943997,0.02596809276701357,2.8808801413632232,15.551528666688371,0.0002103072930687557,0.0071685749753942025,0.007378882268462958
0.007009999999999883,2252713.6382387937,597.3496390146033,2839.2608218080804,0.6792728777937712,0.026004749221774155,2.882473913239027,15.557766105330666,0.00021131676862433418,0.007167565499838624,0.007378882268462958
0.007019999999999882,2254058.2078800746,597.4659207902591,2839.3801281850415,0.6794954262247146,0.026041412063737345,2.884073176383406,15.564022280319294,0.00021233031538424015,0.0071665519530787185,0.007378882268462958
0.007029999999999882,2255407.5556317195,597.5826547187413,2839.499898413967,0.6797189174276721,0.02607808132039746,2.88567794708816,15.570297225405737,0.00021334794966861357,0.0071655343187943445,0.007378882268462958
0.007039999999999881,2256761.6969180843,597.6998426217486,2839.620134360304,0.6799433557712101,0.02611475701937752,2.887288241707046,15.576590974338218,0.00021436968788012526,0.007164512580582833,0.007378882268462958
0.007049999999999881,2258120.6472305935,597.817486331651,2839.7408379004014,0.6801687456522585,0.026151439188430044,2.8889040766561087,15.582903560860958,0.00021539554650449306,0.007163486721958465,0.007378882268462958
0.007059999999999881,2259484.4221281526,597.9355876915755,2839.862010921601,0.6803950914963514,0.026188127855437913,2.890525468414012,15.589235018713367,0.00021642554211100164,0.007162456726351956,0.007378882268462958
0.00706999999999988,2260853.0372375655,598.0541485554927,2839.983655322323,0.6806223977578711,0.02622482304841518,2.8921524335223707,15.595585381629274,0.00021745969135302597,0.0071614225771099325,0.007378882268462958
0.00707999999999988,2262226.508253954,598.173170788305,2840.1057730121574,0.6808506689202942,0.026261524795507928,2.8937849885860905,15.601954683336116,0.0002184980109685587,0.0071603842574944,0.007378882268462958
0.007089999999999879,2263604.8509411793,598.2926562659347,2840.2283659119544,0.6810799094964404,0.02629823312499513,2.8954231502737016,15.608342957554102,0.00021954051778074143,0.0071593417506822165,0.007378882268462958
